R,Rc,r1,r1c,r2,r2c,c1,c1c,c2,c2c,t,T,p,y,class,m,am,l,s
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,27,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,ClCCCl,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,11,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,ClCCl,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,0.1,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCC1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,0.1,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,CC(C)C(C=CC=C1C(C)C)=C1N2C=CN(C3=C(C(C)C)C=CC=C3C(C)C)[C]2[Au+]Cl,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,12,80,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,17,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,[Au+]Cl,2,[Ag+]OS(=O)(C(F)(F)F)=O,2,6,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,22,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+3](Cl)(Cl)Cl.[Na+],2,,2,6,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,0.1,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+3](Cl)Cl,2,,2,6,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,5,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,CC(C)C(C=CC=C1C(C)C)=C1N2C=CN(C3=C(C(C)C)C=CC=C3C(C)C)[C]2[Au+]Cl,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,46,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,86,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,O=S(N([Ag+])S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,2,1,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,40,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[P-](F)(F)(F)(F)F.[Ag+],2,6,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,0.1,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[B-](F)(F)F.[Ag+],2,6,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,62,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,ClCCCl,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,24,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,ClCCl,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,38,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,C[N+]([O-])=O,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,41,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.1,CC#N,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,12,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,18,s,0,0,0,1
CC(OCC#CC1=CC([N+]([O-])=O)=CC=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC([N+]([O-])=O)=CC=C1)=O)=O,86,s,0,0,0,1
CC(OCC#CC1=CC=CC(F)=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC=CC(F)=C1)=O)=O,83,s,0,0,0,1
CC(OCC#CC1=CC=C(F)C=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC=C(F)C=C1)=O)=O,87,s,0,0,0,1
CC(OCC#CC1=CC=CC=C1C(F)(F)F)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC=CC=C1C(F)(F)F)=O)=O,79,s,0,0,0,1
CC(OCC#CC1=CC(F)=CC(F)=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,1.5,25,CC(OCC(CC1=CC(F)=CC(F)=C1)=O)=O,85,s,0,0,0,1
CC(OCC#CC1=CC=CC=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OCC(CC1=CC=CC=C1)=O)=O,55,s,0,0,0,1
CC(OCC#CC1=CC=C(C)C=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OCC(CC1=CC=C(C)C=C1)=O)=O,46,s,0,0,0,1
CC(OC(C1=CC=CC([N+]([O-])=O)=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OC(C1=CC=CC([N+]([O-])=O)=C1)C(CC2=CC=CC=C2)=O)=O,74,l,0,0,1,0
CC(OC(C1=CC=C(F)C=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OC(C1=CC=C(F)C=C1)C(CC2=CC=CC=C2)=O)=O,77,l,0,0,1,0
CC(OC(CC1=CC=CC=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OC(CC1=CC=CC=C1)C(CC2=CC=CC=C2)=O)=O,62,l,0,0,1,0
O=[N+]([O-])C1=CC(C#CC(CC2=CC=CC=C2)OC(C)=O)=CC=C1,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,O=[N+]([O-])C1=CC(CC(C(CC2=CC=CC=C2)OC(C)=O)=O)=CC=C1,89,l,0,0,1,0
CC(OC(CCC1=CC=CC=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OC(CCC1=CC=CC=C1)C(CC2=CC=CC=C2)=O)=O,77,l,0,0,1,0
O=[N+]([O-])C1=CC(C#CC(CCC2=CC=CC=C2)OC(C)=O)=CC=C1,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,O=[N+]([O-])C1=CC(C#CC(CCC2=CC=CC=C2)OC(C)=O)=CC=C1,90,l,0,0,1,0
CC(OC(CCOCC1=CC=CC=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OC(CCOCC1=CC=CC=C1)C(CC2=CC=CC=C2)=O)=O,45,l,0,0,1,0
CC(OC(CCO[Si](C1=CC=CC=C1)(C(C)(C)C)C2=CC=CC=C2)C#CC3=CC=CC=C3)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OC(CCO[Si](C1=CC=CC=C1)(C(C)(C)C)C2=CC=CC=C2)C(CC3=CC=CC=C3)=O)=O,81,l,0,0,1,0
CC(OC(CC(OC(C)=O)CC1=CC=CC=C1)C#CC2=CC=CC=C2)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2.5,25,CC(OC(CC(OC(C)=O)CC1=CC=CC=C1)C(CC2=CC=CC=C2)=O)=O,65,l,0,0,1,0
CC(OC(CCCCC)C#CC1=CC=CC=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OC(CCCCC)C(CC1=CC=CC=C1)=O)=O,60,l,0,0,1,0
CC(OC(CCCCCCCCCCCCCCC)C#CC1=CC=CC=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OC(CCCCCCCCCCCCCCC)C(CC1=CC=CC=C1)=O)=O,63,l,0,0,1,0
CC(OC(CCCCCCCCCCCCCCC)C#COCC1=CC=CC=C1)=O,0.2,C1COCCO1,0.6,O,1.5,Cl[Au+][P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,2,F[Sb-](F)(F)(F)(F)F.[Ag+],2,2,25,CC(OC(CCCCCCCCCCCCCCC)C(COCC1=CC=CC=C1)=O)=O,0,l,0,0,1,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,C1(C2=CC=CC=N2)=NC=CC=C1,2,4,50,FC1=C(CC=O)C=CC=C1,44,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC=C(C2=NC=CC=C2)N=C1,2,4,50,FC1=C(CC=O)C=CC=C1,73,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC=CC(C2=CC=CC=N2)=N1,2,4,50,FC1=C(CC=O)C=CC=C1,71,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC=C(C2=NC=C(Br)C=C2)N=C1,2,4,50,FC1=C(CC=O)C=CC=C1,83,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC=C(C2=NC=C(Br)C=C2)N=C1,2,24,25,FC1=C(CC=O)C=CC=C1,49,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC1=CC=CC(C2=CC=CC(F)=N2)=N1,2,4,50,FC1=C(CC=O)C=CC=C1,65,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC1=CC=C(C2=NC=C(F)C=C2)N=C1,2,4,50,FC1=C(CC=O)C=CC=C1,91,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC1=CC=C(C2=NC=C(F)C=C2)N=C1,2,24,25,FC1=C(CC=O)C=CC=C1,57,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,2,4,50,FC1=C(CC=O)C=CC=C1,33,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,C1(C=CC=C2)=C2N=C(C3=CC=C4C(C=CC=C4)=N3)C=C1,2,4,50,FC1=C(CC=O)C=CC=C1,0,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,C1(C2=CC=CC=C2)=CC(C3=CC(C4=CC=CC=C4)=CC=N3)=NC=C1,2,4,50,FC1=C(CC=O)C=CC=C1,1,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,COC1=CC(C2=CC(OC)=CC=N2)=NC=C1,2,4,50,FC1=C(CC=O)C=CC=C1,23,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,O=C(O)C1=CC=CN=C1C2=C(C(O)=O)C=CC=N2,2,4,50,FC1=C(CC=O)C=CC=C1,48,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,O=C(O)C1=CC=C(C2=NC=C(C(O)=O)C=C2)N=C1,2,4,50,FC1=C(CC=O)C=CC=C1,97,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,O=C(O)C1=CC=C(C2=NC=C(C(O)=O)C=C2)N=C1,2,24,25,FC1=C(CC=O)C=CC=C1,59,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,COC(C1=CC(C2=CC(C(OC)=O)=CC=N2)=NC=C1)=O,2,4,50,FC1=C(CC=O)C=CC=C1,93,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,COC(C1=CC(C2=CC(C(OC)=O)=CC=N2)=NC=C1)=O,2,24,25,FC1=C(CC=O)C=CC=C1,59,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,4,50,FC1=C(CC=O)C=CC=C1,80,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,24,25,FC1=C(CC=O)C=CC=C1,80,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CC=NC(C2=NC=CC(C(F)(F)F)=C2)=C1,2,4,50,FC1=C(CC=O)C=CC=C1,96,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CC=NC(C2=NC=CC(C(F)(F)F)=C2)=C1,2,24,25,FC1=C(CC=O)C=CC=C1,74,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,O=C1C2=C(C3=NC=CC=C3C1=O)N=CC=C2,2,4,50,FC1=C(CC=O)C=CC=C1,22,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,O=C(C1=CC=CC=N1)C2=NC=CC=C2,2,4,50,FC1=C(CC=O)C=CC=C1,0,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,C12=CC=CN=C1C3=C(C=C2)C=CC=N3,2,4,50,FC1=C(CC=O)C=CC=C1,42,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,CC1=NC(C2=NC(C)=CC=C2C=C3)=C3C=C1,2,4,50,FC1=C(CC=O)C=CC=C1,1,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,ClC1=CC2=CC=CN=C2C3=C1C=CC=N3,2,4,50,FC1=C(CC=O)C=CC=C1,63,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC2=C(C3=NC=C(Br)C=C3C=C2)N=C1,2,4,50,FC1=C(CC=O)C=CC=C1,83,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CC2=C(C3=NC=C(Br)C=C3C=C2)N=C1,2,24,25,FC1=C(CC=O)C=CC=C1,47,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=C(Br)C2=CC=CN=C2C3=C1C=CC=N3,2,4,50,FC1=C(CC=O)C=CC=C1,68,am,0,1,0,0
FC1=C(C#C)C=CC=C1,0.5,C1CCCO1,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,BrC1=CN=C(C2=C(C(Br)=C3Br)C=C(Br)C=N2)C3=C1,2,4,50,FC1=C(CC=O)C=CC=C1,4,am,0,1,0,0
C#CC1=CC=CC=C1F,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC=C1F,82,am,0,1,0,0
C#CC1=CC=CC=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC=C1,76,am,0,1,0,0
C#CC1=CC=CC(F)=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC(F)=C1,77,am,0,1,0,0
C#CC1=CC=CC(Cl)=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC(Cl)=C1,77,am,0,1,0,0
C#CC1=CC=C(F)C=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=C(F)C=C1,82,am,0,1,0,0
C#CC1=CC=CC=C1C,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC=C1C,85,am,0,1,0,0
C#CC1=CC=CC(C)=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=CC(C)=C1,82,am,0,1,0,0
C#CC1=CC=C(C)C=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=C(C)C=C1,81,am,0,1,0,0
C#CC1=C(C)C=C(C)C=C1C,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,24,25,O=CCC1=C(C)C=C(C)C=C1C,80,am,0,1,0,0
C#CC1=CC=C(OC)C=C1,0.5,CN1CCCC1=O,0.8,O,0.5,CC#[N][Ru+2]1234([N]#CC)([N]#CC)C5=C1C2C3=C54.F[P-](F)(F)(F)(F)F,2,FC(F)(F)C1=CN=C(C2=CC=C(C(F)(F)F)C=N2)C=C1,2,8,25,O=CCC1=CC=C(OC)C=C1,84,am,0,1,0,0
